id,network,station,latitude,longitude,gapsperday,peravailability,nlnm1,nlnmp25,nlnm8,nlnm22,nlnm110,meanp25,stdp25,mc100km,aggregate
11,2B,WT9,42.9955,-75.7719,0.125,97.3005,33.8987398738065,43.9868105112935,17.9962149043026,21.2441615732446,33.2733175093878,-122.870345140781,8.50037249488586,2.79,85.4867257646734
12,2B,WT9E,42.9948,-75.7674,0.125,92.4866875,27.0036108695232,31.9462876463357,18.8559222168149,24.1854362111873,35.9821106764187,-134.910868005739,7.49255192845666,2.33,86.748363423811
20,6E,WB31,38.2538,-87.6154,1.15384615384615,9.35063378176383,39.2786542698101,59.853488985408,26.4503782785079,32.4131231233505,44.0954705520762,-107.003666666667,6.39342507056382,3.23,62.7712133833116
21,6E,WB32,38.238,-87.5649,0.0769230769230769,11.2714260089686,42.8423301644284,66.0889110761377,25.4238433743095,32.0965156282815,47.6014202562183,-100.768244575937,3.41048512753905,3.28,63.5836351909987
22,6E,WB33,38.216,-87.5223,0.828571428571429,14.8964977578475,39.8833254510296,54.7968199817963,25.9095508672056,35.873390809775,52.2555335433658,-112.060335670278,5.60542525266076,3.01,63.1033263333239
23,6E,WB34,38.1878,-87.4597,0.0285714285714286,15.6398251121076,38.0792921430582,47.6254371877236,25.3013753077583,29.7644779882703,43.7011111167726,-119.231718464351,5.20047603283487,2.73,68.5862745216975
24,6E,WB35,38.1777,-87.3969,0.685714285714286,42.5253101851852,83.857759030759,88.0988438313696,62.8477140521262,85.9175599783915,99.1001735828982,-78.7583118207051,11.9449739668364,4.82,35.1662116940911
25,6E,WB36,38.1424,-87.3188,0.0625,14.0263049327354,64.0699045717425,70.8105448428959,44.8692521211005,57.5713648705325,75.9993671905626,-96.0466108091787,9.81076112534075,3.87,49.7387989841569
26,6E,WB37,38.1201,-87.2862,0.09375,14.0843587443946,58.1568476617813,61.2085736719213,41.6660634950167,53.2968082834768,71.417532572825,-105.648581980153,6.15707059695068,3.27,52.6062345923348
27,6E,WB38,38.0693,-87.2098,0.125,14.2526023916293,48.314666225021,46.8401584694108,36.3984562612447,50.1497926087548,66.8316227566974,-120.016997182664,14.5810473756115,3.25,57.4924972194698
29,6E,WB40,37.9931,-87.0096,0.40625,13.2969267563528,37.1268726933619,46.8388448733472,26.6526796792676,43.2091060293335,63.8328195549252,-120.018310778727,5.77251873758566,2.74,62.3012560136299
30,6E,WB41,37.9298,-86.9233,0.0384615384615385,11.5936412556054,43.2982016930558,57.0455122858465,25.5412908333324,36.7430902286137,54.2929639731289,-109.811643366228,6.31388526106649,3.13,62.9811571805411
31,6E,WB42,37.8975,-86.8248,0.15625,14.184485799701,32.7925158280485,45.5991632532372,25.8936942018256,35.6765674932738,51.5654668632768,-121.257992398837,4.97250857929532,2.65,67.1895999803671
32,6E,WB43,37.8437,-86.7417,0.0625,13.9987219730942,37.7092388528858,43.1350857824601,32.0340199632121,51.4653710275627,67.7772050140428,-123.722069869615,19.5207029729526,3.41,60.6004205800168
33,6E,WB44,37.7986,-86.6141,0.125,13.981798206278,31.5722752961498,42.6332115103853,26.2087489642481,37.0019575163266,51.0327407609772,-124.223944141689,4.32035727593382,2.51,67.648240524184
34,6E,WB45,37.7231,-86.5226,0.09375,13.9634977578475,28.6945243243804,36.9706447380228,24.9291738105679,35.3842584879102,50.2137245311576,-129.886510914052,4.5170642920419,2.33,69.6228386647137
35,6E,WB46,38.411,-87.7529,2.0,0.001,68.3595709364768,69.3988223187413,49.3248366118412,71.8864564566839,85.7049705520762,-97.4583333333333,16.5416666666667,4.29,36.6248877796854
36,7A,ADAO,40.7181,-83.8183,0.0206185567010309,99.6900343642612,23.9729143068837,39.3344423442609,12.1498662554069,21.4554200499634,37.3349967654647,-127.522713307814,15.3218208864969,3.02,89.1027284601008
37,7A,ALMA,39.4048,-80.8364,0.0408163265306122,99.852566893424,24.705494252176,30.5380081293073,20.5423886083627,21.7713555234439,38.6247594256661,-136.319147522767,4.73582281065876,2.13,88.3649988079942
38,7A,AZZI,40.3664,-82.9191,0.0190114068441065,99.6045399239544,27.8243637645761,39.4422925918451,18.8421574339882,28.7238324768873,40.2020399693843,-127.41486306023,11.0638689201836,2.78,85.5051849470735
39,7A,BARB,37.9908,-78.0853,0.00684931506849315,99.8589520547945,25.5489952761821,44.2875571793863,17.8391703586188,29.8115500896427,42.7096886803899,-122.569598472688,8.87784999124308,2.83,85.0443127762269
40,7A,BDEG,37.3315,-77.2083,0.0777385159010601,97.5505064782097,40.7267111171564,43.6339303671963,16.1357229428134,25.6768869395227,39.0997067187942,-123.223225284878,8.47665304568961,2.78,83.0729015704104
41,7A,CABN,38.7199,-79.4412,0.00684931506849315,99.8800171232877,23.9304474288055,29.3558092129957,18.7622682261092,26.0783701224833,37.4526423978224,-137.501346439079,11.0693901376614,2.44,88.4927933969421
42,7A,CAKE,38.5182,-79.3004,0.0202702702702703,99.8749076576577,24.7547805891347,23.6971035987259,18.0278476701793,20.4407086795458,33.3525909704221,-143.160052053349,7.06260273121311,2.02,90.6831957839325
43,7A,CDRF,39.4555,-81.0524,0.185185185185185,95.8583919753086,26.8998667242888,34.6012566428416,13.1040515732688,24.555966698288,47.4297504767775,-132.255899009233,8.10888873666596,2.45,86.0491614729555
44,7A,DENI,40.0829,-82.5269,0.0631970260223048,99.0836914498141,30.9522570960877,47.0450924827106,17.6470050191866,23.5151160897683,35.0640685881654,-119.812063169364,5.61363501787307,2.74,85.4091045816148
45,7A,FOXP,38.6271,-79.2454,0.0274914089347079,99.9309828178694,21.733892698615,28.7531307295004,17.3423580106268,21.3146557072183,32.5219164393638,-138.104024922574,6.83360726372433,2.18,90.617836394184
46,7A,INTX,38.4047,-78.5861,0.0135593220338983,99.9312644067797,35.7939637350095,42.9624143643055,18.3505087327023,24.757904794683,36.8137648372389,-123.894741287769,7.57275169544095,2.71,84.7073381620883
47,7A,JSPR,38.637,-79.3324,0.013745704467354,99.8555349369988,21.8996054705716,27.7249071530264,18.3802009892513,30.6818470295675,44.0548387611845,-139.132248499048,8.02772071734517,2.21,87.4209872945294
48,7A,KENT,40.6265,-83.6352,0.0206185567010309,99.6812485681558,28.9937886646968,39.6633968281991,19.5460830034371,28.0829085384109,40.8340423737782,-127.193758823876,11.6537588594136,2.82,85.1437622510364
49,7A,LADY,38.5059,-78.7646,0.151724137931034,97.6029804597701,23.0937746123017,35.7653666670037,17.3521073432425,25.0483056600461,35.2146305696399,-131.091788985071,7.89305261137829,2.48,87.8465552088467
50,7A,LBDL,37.8001,-77.6398,0.0588235294117647,97.8385245098039,24.3389439891252,40.2880729378992,15.9233626164749,23.7381204159215,37.2377925807839,-126.569082714175,6.21647327492045,2.54,87.4740230160746
51,7A,MOLE,38.4913,-79.0173,0.00689655172413793,99.9153482758621,24.6896957723164,27.2439883923033,19.1233799362183,22.5989285903887,35.8183684668765,-139.613167259771,11.7169403415513,2.4,89.3741022389295
52,7A,MUSK,39.9976,-81.7368,0.00934579439252336,99.9488785046729,29.2546790916235,54.0836267278247,17.4199095440474,23.0593555118803,41.2117333566511,-112.77352892425,2.44248997301689,2.8,84.4985429728727
53,7A,NAZF,39.3802,-80.6398,0.00680272108843537,99.9082585034013,23.7972399328796,25.6868978118487,20.7712013785055,19.7460968967183,30.9940992549082,-141.170257840226,4.82492870937408,1.97,90.6356592848564
54,7A,PAUL,41.136,-84.5478,0.00689655172413793,99.8804206896552,28.4759055551572,45.9970564967313,19.0574997285017,25.6368910263986,38.3986907136627,-120.860099155343,8.01480813717059,2.84,85.3609222962494
55,7A,PETO,39.1602,-80.3295,0.0068259385665529,99.8603515358362,25.621065241578,34.6961475338146,20.3730978501788,25.493884058768,40.6835480390507,-132.16100811826,6.16465973623544,2.35,86.8295077530249
56,7A,PVGR,39.5715,-81.3821,0.00680272108843537,99.847880952381,27.6865214195686,33.2508724395142,19.6023456698122,22.319065152336,33.2596806970038,-133.60628321256,7.16700672665585,2.35,88.1645217479941
57,7A,RTSN,38.9441,-79.5812,0.0408921933085502,98.5924002478315,24.4929236277319,25.3451912043586,18.5216953769598,22.8817067247186,32.2124126983304,-141.511964447716,5.47472331721826,1.99,89.7002368577875
58,7A,SUSI,40.4291,-83.1818,0.00684931506849315,99.8463184931507,27.9911120406967,38.9544832697324,17.626460106916,23.9249460590188,38.5613854857987,-127.902672382342,6.34656514981181,2.5,86.8526672741899
59,7A,WINE,38.1591,-78.3198,0.0178571428571429,99.6050630952381,23.1513795217555,31.0027769047854,16.7480155887515,23.0309094056144,33.5941145755486,-135.854378747289,6.50530428157038,2.24,89.5768317558376
60,7A,WIRE,38.8543,-79.8367,0.663101604278075,92.3528039215686,25.6650617356702,26.3677077266402,17.8349513505523,23.0579579989362,36.4464662153943,-140.489447925434,9.17992340654613,2.23,86.839757528303
61,7A,WLFT,38.1657,-78.1437,0.00684931506849315,99.9026095890411,24.9864762019377,41.3177528175744,16.6908663668004,20.9684932776355,29.5538863435971,-125.5394028345,6.37184475129504,2.58,89.0551427353114
62,7A,WTMN,38.2965,-78.4765,0.00677966101694915,99.9198372881356,23.2683538668269,28.484095385023,16.5021071519591,20.9995684499474,33.3149669432708,-138.373060267052,7.06489386822049,2.19,90.590018024753
63,7A,YLDA,37.8643,-77.8439,0.00687285223367698,99.9025704467354,26.9031814377575,49.1910317345237,17.3178723479066,28.3065361411982,41.2471220339643,-117.666123917551,8.04732689100634,2.95,84.7140733476583
64,AG,CCAR,33.917,-91.772,0.614754098360656,99.3271766848816,40.070372214683,42.7189704898799,27.906388990182,26.3774369953477,42.6081123238862,-124.138185162195,5.39647918335623,2.58,79.775238270515
65,AG,FCAR,35.89,-92.124,0.703096539162113,99.028723132969,18.0574985950534,32.9536035553067,16.8659390271302,22.3571968066011,33.270501876577,-133.903552096768,5.01175667356292,2.22,89.1667891710909
66,AG,HHAR,36.282,-93.94,0.629326047358834,98.8489162112933,19.4181217746322,37.9643823017613,17.4277694725403,23.9988228960142,39.3896388936845,-128.892773350313,5.68609167396512,2.43,87.1347854935494
67,AG,LCAR,36.07,-91.154,0.988095238095238,97.9295664845173,19.9150081535819,26.199610735406,16.2584780391356,20.3727118490901,31.8905536749591,-140.657544916669,4.231850895863,1.95,89.4348296424484
68,AG,U40A,36.3563,-92.8535,0.364421416234888,99.1178127147766,19.5253635455201,35.4279541198609,16.2084896347206,18.9384442343015,23.083102218497,-131.429201532214,5.31594604900838,2.32,91.1677786465086
69,AG,WHAR,35.29,-92.289,0.662112932604736,98.9565300546448,19.3985844402946,20.9914473198956,18.5495171240785,22.0590420132355,36.6710722845425,-145.865708332179,4.90075532845957,1.81,89.7508373126981
70,AG,WLAR,33.688,-93.112,0.933515482695811,99.2822805100182,34.8846328251271,45.8012353172932,21.8363998183659,29.0204182833011,42.1905043181414,-121.055920334781,5.4937590691306,2.69,80.3971817982836
71,AG,X40A,34.4873,-92.8342,0.421875,99.0926355785838,20.3960779025358,31.0235027322584,15.8198297569427,19.4323410473661,27.2792443033731,-135.833652919816,5.2618055142887,2.17,90.8961051864674
72,AG,Z41A,33.2577,-92.803,0.59047619047619,86.5119578059072,37.2326939282298,42.221749536174,24.132389251063,25.3558923951424,39.5884128319319,-124.635406115901,4.96654147944575,2.53,79.8926301371295
74,CN,A11,47.2431,-70.1968,0.892094017094017,83.2341129326047,37.7878032948798,33.9631096910718,27.3295661847289,24.4757090100729,37.7652885650753,-132.894045961003,6.71105857015435,2.35,79.5661850532063
75,CN,A16,47.4706,-70.0064,0.761752136752137,83.2378706739526,35.2599974685102,27.0133186047209,26.8706525357038,25.9103577256409,44.5168670237568,-139.843837047354,7.02548099416301,2.13,80.0941926004351
76,CN,A21,47.7036,-69.6897,37.914373088685,86.7646120218579,31.06546868878,25.4862877203824,22.7638171839477,21.2769066195439,35.2991286809338,-141.370867931692,5.01248331881119,1.97,71.8203427692515
77,CN,A54,47.4567,-70.4125,0.803418803418803,83.2385683060109,29.6569566142855,25.7240370355472,23.751992484636,22.0211980227625,40.4114700878237,-141.133118616527,5.3533941304018,2.0,83.09334374662
78,CN,A61,47.6936,-70.0913,40.2434343434343,87.6574845173042,24.45638772026,20.630018001848,21.2579379012175,20.2534544062325,33.2448667890238,-146.227137650227,4.95133924318453,1.81,74.6317243034334
79,CN,A64,47.8264,-69.8922,39.257345491388,87.3513424408015,31.1964938571243,29.4089610154534,26.9042550300618,27.4068821007506,40.1949444160371,-137.448194636621,5.86246159877378,2.15,68.9270778036631
80,CN,ATKO,48.8231,-91.6004,126.948434622468,93.1037449908925,11.8179043289682,11.3955698559347,9.17857395196369,10.8727503135842,18.1950126631446,-155.46158579614,7.50659360705543,1.64,82.5662372246985
83,CN,GAC,45.7033,-75.4783,60.9701378357429,82.5066374429224,22.897558198416,25.9659053782637,20.6209398345104,18.7308982288623,28.2616404435649,-140.891250273811,4.45472892857965,1.96,74.3931053114438
84,CN,KGNO,44.2272,-76.4934,46.6017699115044,88.8459717668488,25.1155492529981,35.3551813984286,19.3393956186312,20.9727196681432,33.0205809374668,-131.501974253646,4.79847163231111,2.29,73.0524682505493
85,CN,KILO,48.4972,-79.7232,57.4555873925501,89.5175619307832,13.1906953654002,20.909980541747,12.8620873191422,22.5443969678772,41.4332306342932,-145.947175110328,4.88251194603958,1.81,76.427789660735
86,CN,LMQ,47.5485,-70.3258,7.85990338164251,73.4597276867031,26.7959746361612,23.6279982531514,20.7761653401752,23.3165995973993,46.8326784520201,-143.229157398923,5.47072783613179,1.93,69.344783884436
87,CN,MNTQ,45.5003,-73.6228,5.96869244935543,96.2678870673953,26.9921013888177,40.2856006241704,20.4132983310198,24.845505468012,47.0834990065691,-126.571555027904,3.14527116951628,2.37,72.4685903534293
88,CN,ORIO,45.4515,-75.511,54.7038152610442,87.2026639344262,27.2863341044906,37.5070473571921,20.9848875375279,31.7497170321059,49.5947144818094,-129.350108294883,7.24417926042424,2.5,67.5956524291947
89,CN,OTT,45.3942,-75.7167,5.60036832412523,96.2307313296903,28.862360691653,45.4899274559131,20.3430120937083,23.0331835054499,44.6363720873815,-121.367228196162,4.16978784956079,2.6,72.3105249532424
90,CN,PNPO,48.5957,-86.2846,44.8379373848987,95.277,21.3264169630765,13.5246951499847,11.9561581708382,13.13488395419,25.1364913960745,-153.33246050209,5.80826582459365,1.62,80.56580954542
91,CN,SADO,44.7694,-79.1417,5.9097605893186,96.1553342440802,21.7487299409856,20.902743230389,17.9016141840257,17.9208873354719,26.9056220312848,-145.954412421686,3.86621584313809,1.76,80.2829143233686
95,CN,SUNO,46.6438,-81.3442,64.1955128205128,78.0586448087432,16.7367697567543,25.9977813489703,10.9684729349895,14.4622494093022,29.3758435430729,-140.859374303104,4.77365828112139,1.98,77.2883996130929
96,CN,VABQ,45.9047,-75.6079,144.207407407407,93.8187550091075,22.4461375891375,24.0549142330868,20.7923851296984,23.7957687928447,40.4125133909174,-142.802241418988,6.96683701737551,2.03,73.9301090000794
97,CN,VLDQ,48.1901,-77.7573,7.09703196347032,77.2815218579235,20.8947558286988,22.4085639622063,19.5711342894962,22.0535225042179,37.6074425581188,-144.448591689868,4.87977346409663,1.86,74.0043366540616
98,CO,BIRD,34.645,-80.4615,0.503642987249545,97.9901921675774,25.6667376823012,40.9766640823762,16.3211186707346,23.0920819349287,34.189663419962,-125.880491569698,4.1645529815481,2.45,86.7302483468395
99,CO,CASEE,34.993,-82.9317,0.182149362477231,97.8838606557377,23.5990512573792,37.1026305517926,16.8686454406271,21.1000206702481,32.4965528230163,-129.754525100282,3.25783284471462,2.27,88.8070185795446
100,CO,CSB,32.98698,-80.071545,1.96870641684042,85.561253163326,47.2440574207401,58.2912500971701,26.2217325017857,23.9804509676256,37.4957075657792,-108.565905554905,4.80367533890723,3.08,72.8889858054377
101,CO,HAW,33.36,-81.61,66.9043715846994,99.2006393442623,24.9804558151993,26.5076706196886,15.9896651504808,16.6872221812694,13.5101581578415,-140.349485032386,3.76468257298349,1.94,79.5802828383111
102,CO,HODGE,34.2315,-82.2586,0.0956284153005464,99.6506584699454,22.2466466640093,34.3927133784019,16.9025494284661,25.368059976574,41.2140877931874,-132.464442273673,3.10733182629136,2.17,87.8700350575993
103,CO,JSC,34.2818,-81.25966,0.131147540983607,99.4250956284153,25.6774838046395,28.3900638451555,19.5946204867049,36.3612889329189,49.5784219312254,-138.467091806919,3.68715305410961,2.0,84.2831918469104
104,CO,PAULI,34.82097,-81.8144,51.2940639269406,96.1281570776256,24.4628464762701,42.9241583503208,17.1736257710159,22.7909759099635,35.1667826943178,-123.932997301754,3.23258408311635,2.46,73.0238577452463
105,CO,SUMMV,33.0634,-80.2793,0.15391621129326,99.7165801457195,38.5526726264535,37.2202384026574,25.008626433131,18.2126219578494,20.4901006997064,-129.636917249417,9.0830915436995,2.59,86.9114725628361
106,ET,CPCT,35.45,-84.522,10.6575591985428,98.337174863388,19.8754484946977,25.9145818220361,17.8200411658349,17.7510259693546,22.7342479582642,-140.942573830039,2.60213494157046,1.85,78.8454598924026
107,ET,FPAL,34.54,-85.611,0.69041095890411,98.7552440801457,23.9021255090083,34.3810837966086,16.9864526250092,23.0625614606356,32.1788795913254,-132.476071855466,6.29094456833148,2.34,87.7599159255533
108,ET,SWET,35.216,-85.932,0.675824175824176,98.5987276867031,22.8112939350573,33.45178039967,16.9567246155229,20.5133513881551,28.9236083699083,-133.405375252405,3.58722536482361,2.16,88.85263938872
109,GS,DEC04,39.878595,-88.859425,0.365209471766849,99.7659872495446,43.3028027207381,61.3643601213318,21.4014349148363,37.5320591232249,52.0666224250135,-105.492795530743,2.40834329744781,3.05,75.223573647628
110,GS,DEC05,39.870067,-88.866275,0.150574712643678,78.8944471766849,44.0789120076421,64.8705027329786,20.188285940446,38.0389728541746,54.109135541606,-101.986652919096,4.60047191222095,3.31,71.9319915281872
111,GS,DEC06,39.896748,-88.946442,0.335238095238095,95.0411302367942,44.8524822412072,58.3157347217959,21.9015812120874,40.7048040652746,57.0077091433145,-108.541420930279,3.11451630683445,2.98,73.3427148545421
112,GS,DEC07,39.864942,-88.899074,2.49488054607509,79.6824963570128,50.7130114350605,83.3062823960542,21.9374784894593,43.6340703816881,62.9157897715382,-83.5508732560204,2.18427776771956,3.87,60.7872083712286
113,GS,DEC08,39.861045,-88.924888,0.380692167577413,99.6872659380692,47.4796657646461,75.767207029726,20.5221114393513,33.6687169247014,51.0627305594316,-91.0899486223486,3.9260156497735,3.68,73.467279984163
114,GS,DEC09,39.874597,-88.924128,0.472043010752688,84.1925746812386,45.5154696295543,72.5443103339964,22.0984620739749,37.4111319216653,52.8274883865238,-94.3128453180782,5.88908794528232,3.68,70.7017934435759
115,GS,DEC10,39.890766,-88.918112,0.449908925318761,99.4168670309654,46.058190362019,63.4866130040209,23.2084259249694,40.7591508288501,57.4624802570549,-103.370542648054,3.36089847292185,3.18,72.525425206336
116,GS,DEC13,39.90118,-88.87868,1.41712204007286,99.2632786885246,44.9346595680287,58.4536810069227,22.9290768319075,43.1367352279505,60.1200541810747,-108.403474645152,2.59579760228408,2.96,70.5358464676935
117,GS,KAN01,37.15342,-97.75897,0.459927140255009,99.5255446265938,36.6079607010224,49.9471561385506,24.2334034536392,43.9872413045791,64.6430810794162,-116.909999513524,6.49379560875028,2.89,74.3823284997305
118,GS,KAN05,37.10865,-97.87228,0.697058823529412,90.6066283105023,38.9482355925343,57.6116501122047,26.6745756604381,50.4386752565926,68.0776391010153,-109.24550553987,7.32889878082617,3.21,69.1464541296331
119,GS,KAN06,37.248,-97.8586,0.425318761384335,99.6937149362477,37.3795448603291,55.6753379692445,21.2843506764985,36.5466156463797,51.3678749735466,-111.18181768283,5.72889357914728,3.04,77.2922682652477
120,GS,KAN08,37.22672,-97.970947,0.428425357873211,88.684198173516,38.0086178203729,50.2887486315342,25.753966051687,45.8564195218381,63.3691846281941,-116.56840702054,5.97212954668974,2.87,72.1814596038343
121,GS,KAN09,37.13613,-97.61832,0.131736526946108,44.8281461187215,39.3963953485854,56.0438463540797,26.3291618900881,45.9681260826565,62.045666061149,-110.813309297995,6.57724171727712,3.11,65.6249929692164
122,GS,KAN10,37.1235,-98.095133,0.631578947368421,91.2043451730419,36.2137057945042,49.7755876982184,18.5330453613376,37.6648032556745,53.055639593788,-117.081567953856,8.53519062091662,3.0,76.650115087938
123,GS,KAN11,37.205967,-97.9133,1.06299212598425,76.3687191919192,38.9154065194024,54.4193428181508,27.1288408860665,46.7781667092006,65.2882898254579,-112.437812833924,6.07471939359754,3.02,67.6775534709346
124,GS,KAN12,37.297383,-97.998,0.465753424657534,99.4059479452055,44.0882296517505,71.8547795140681,22.0396902827668,38.355992397501,54.6965893540924,-95.0023761380065,7.97225493668925,3.79,72.8447847081636
125,GS,KAN13,37.012881,-97.477803,0.343351548269581,99.6927896174863,36.7278759701818,56.9170998655242,24.0897606539167,43.5757811128695,58.7482988839834,-109.94005578655,6.83254396149482,3.15,74.70463543679
126,GS,KAN14,36.95682,-97.96302,0.426229508196721,99.4867495446266,36.0068931470216,52.6834630419658,22.3390247358559,40.1767161506045,56.7737703029569,-114.173692610109,7.07056526940891,3.02,76.3374532947792
127,GS,KAN16,37.225617,-98.064717,0.457971014492754,93.4126366120219,32.280441069578,46.2877854982412,18.0441735940529,36.9485219429937,51.3543776093388,-120.569370153833,12.3183826521514,3.1,79.0309410695954
128,GS,KAN17,37.04407,-97.76475,0.489795918367347,92.3390309653916,36.7537069038706,58.2298374902591,21.4394192903266,37.7969745374729,53.971310318636,-108.627318161816,7.70330633957119,3.25,75.2923053723812
129,GS,KS20,37.22973,-97.55432,0.255985267034991,97.6030200364299,38.6584671131282,55.0615154196595,24.813453820876,45.6775174623621,64.2218761780306,-111.795640232415,6.09605785532049,3.04,73.1627490260609
130,GS,KS21,37.28649,-97.66302,0.163023679417122,99.4237495446266,43.6904095295846,58.1742299512584,25.1249578788624,44.048538677997,58.8110329291047,-108.682925700816,6.52762089612757,3.18,73.2155139015856
131,GS,OK025,35.5811,-97.3379,0.538251366120219,99.647543715847,34.5992060682126,48.739616981114,22.2141751408377,28.1324603806482,43.1167649767855,-118.117538670961,7.19412974025173,2.88,80.9430523152806
132,GS,OK029,35.79657,-97.45486,0.609132420091324,93.5114171220401,34.1732037888213,50.2008353954195,21.0139015694338,26.8353848124206,43.6240164916168,-116.656320256655,7.73474259788313,2.97,80.1676917448215
133,GS,OK030,35.92778,-96.78375,0.4932502596054,84.6119581056466,33.7435041990579,54.2689043068995,20.0806217411738,31.7140076587268,48.4512379823548,-112.588251345175,6.56309962825639,3.04,77.3550651190853
134,GS,OK031,35.95309,-96.83911,0.449908925318761,99.651849726776,37.2878326342035,48.1201096245258,24.5533314685945,41.5635997177612,58.8215588637691,-118.737046027549,8.39279379695006,2.93,75.7133924969124
135,GS,OK032,36.80382,-98.21041,0.92364990689013,94.1123233151184,32.8629458066741,55.9268467216489,20.8332244623085,31.0772491185046,43.6134129196775,-110.930308930426,6.38999002364499,3.09,78.4330432370888
136,GS,OK033,36.044375,-96.9382,0.691558441558442,79.3567896174863,31.039430015944,56.2721793058014,21.2619557895357,26.7132240996289,39.900264598483,-110.584976346273,3.86236414648943,2.96,78.3582562649441
137,GS,OK034,36.01015,-96.7132,0.830540037243948,89.2975497716895,32.7736276419068,47.1204382196315,22.3997308445258,37.9875631045826,54.2486328405146,-119.736717432443,6.5865120214062,2.79,76.0928092736321
138,GS,OK035,36.70819,-98.7097,1.59883720930233,90.8912219178082,43.665264445466,64.7284767643875,20.8679785542168,29.8601707403054,45.1343474135725,-102.128678887687,4.23928444322681,3.28,73.1899835145567
139,GS,OK036,36.50583,-98.63193,1.09803921568627,97.5015410628019,37.8713288531169,57.8332851449529,23.2663193861537,28.6009386205943,41.1834791528049,-109.023870507122,6.04154616041504,3.14,77.6379321643426
140,GS,OK037,36.50817,-98.74452,1.07916666666667,38.0093915857605,40.1174696456457,58.2333407325406,23.6058289490186,36.5659983098446,52.5489746482706,-108.623814919534,6.96347497939423,3.21,65.6176782268297
141,GS,OK038,36.478211,-98.742223,0.637316561844864,95.6287136886102,41.0045442378413,65.5806133859917,20.3871758987965,28.7048169326647,40.1584187879972,-101.276542266083,8.9569023446468,3.61,77.3765521633531
142,GS,OK039,36.381707,-98.651775,0.848484848484849,97.8687960199005,33.8166489050048,53.5696355265146,23.6962762007881,27.8735789772793,42.0020363185109,-113.28752012556,5.1477190861587,2.94,79.5218190523208
143,GS,OK040,36.482878,-98.674149,4.5927750410509,99.1323284313726,37.3094751745596,64.6671873865787,19.9268804924669,28.9244997760672,43.3344529056446,-102.189968265496,5.32964550200184,3.35,69.78035177302
144,GS,OK041,36.46723,-98.532731,1.63541666666667,97.3234153846154,41.6964192590162,59.897273368771,24.49004820557,36.9109914270167,51.32940857247,-106.959882283304,6.07496594068065,3.22,72.3260143812264
145,GS,OK042,36.40299,-98.831458,0.979166666666667,97.5934205128205,38.443078519838,52.9950992751623,23.4620258010758,32.2837073204046,46.6976755391097,-113.862056376912,7.28816080381935,3.04,76.9439040420173
146,GS,OK043,36.433357,-98.745666,0.887230514096186,99.27000330033,37.0720883585722,55.7955172975467,18.5097673132559,29.0532474369044,43.2358421878745,-111.061638354528,6.82654246471654,3.11,79.2043987160417
147,GS,OK044,36.3727,-96.79633,0.968390804597701,81.3794971751413,32.268562164547,48.6266989957279,22.0770848795694,28.1135437828424,42.8583318966141,-118.230456656347,7.93080727161871,2.92,77.9563707511438
148,GS,OK045,36.44767,-96.92495,0.910919540229885,81.2422193732194,35.8314795981265,56.2801119749313,21.8021034703332,29.7675493689853,42.5374923168689,-110.577043677143,9.14971826771433,3.27,76.1861156149837
149,GS,OK046,36.39725,-96.90741,1.20797720797721,98.5996666666667,33.1694417851853,47.610845688975,22.8423565995411,26.4114462065814,39.1017417697884,-119.2463099631,9.6952002298363,2.99,80.5455164303452
150,GS,OK047,36.46887,-96.72362,2.0,37.81803125,33.2890537729718,52.8325772118458,18.448067566373,26.8192578217346,42.7280057824285,-114.024578440229,8.28474273508665,3.09,69.6268622704378
151,GS,OK048,36.41622,-96.94374,0.373913043478261,98.461252173913,32.3512164525513,44.428997163637,22.901574093824,25.6805175792842,40.50568497208,-122.428158488438,9.19233895284687,2.85,82.8047295595269
152,GS,OK049,36.40688,-97.30441,0.579234972677596,97.1160765027322,33.8790703369564,50.6759805921226,22.1510506406182,32.8344580554049,48.6594070029156,-116.181175059952,4.66477591085822,2.81,78.80616798319
153,GS,OK050,36.3945,-96.9818,0.327433628318584,98.6041681415929,35.1617498355594,52.5049640108922,23.8873445756536,34.7530679075843,50.4620742727694,-114.352191641182,7.55237503724553,3.04,78.1882494316239
154,GS,OK051,36.50519,-96.83604,0.416666666666667,73.3242380952381,33.6300907427387,55.911698551227,22.5460137438253,38.7321867224972,58.2447993014276,-110.945457100848,7.12713320341705,3.13,72.6938591971185
155,GS,OK052,35.993611,-96.802778,0.39622641509434,95.0493395061728,32.0419035119212,49.1025221947231,24.8314681400209,26.8879033355594,38.8207897611158,-117.754633457352,7.19748708495503,2.9,81.4530617387676
156,GS,OK053,36.014167,-96.787778,0.115384615384615,98.1053459119497,31.0195375213104,50.2265807748242,24.7943367482296,27.4158254328614,38.8854124506032,-116.63057487725,6.91391458707114,2.92,82.4701556843383
157,IM,TKL,35.658,-83.774,0.497267759562842,99.6084326047359,20.765112158563,22.0825190905525,17.6242797929968,17.1680111441333,19.1114288732626,-144.774636561522,4.56699539079736,1.83,93.0729914569127
158,IU,CCM,38.0557,-91.2446,1.01574793084715,66.5805333940498,21.9402178110454,22.3781379637453,14.2508792892128,16.6956209382164,25.1464099847145,-144.479017688329,7.57042397846708,2.01,86.7647800434515
